# AUG16Fluids FromSolPSToSteve.py generated @ Monday, 07. January 2013 09:19
# parallel velocity (up) (m.s-1)
   ix   iy      x           y           z01           z02           z03           z04           z05           z06           z07           z08           z09           z10           z11           z12           z13           z14           z15           z16
   29   15  2.1423E+00  1.3368E-01 -5.762252E+03 -4.384649E+04 -2.295967E+04 -1.491651E+04 -3.053704E+03 -1.706926E+02 -4.096465E+02 -8.780875E+03 -2.009226E+03  4.602595E+02 -4.886423E+02 -2.818900E+02  3.350346E+02  1.537567E+02 -3.392052E+02 -5.686019E+02
   30   15  2.1294E+00 -7.3537E-02 -5.378951E+03 -4.100055E+04 -2.279774E+04 -1.570179E+04 -5.789963E+03 -1.379539E+03 -1.772799E+03 -8.806540E+03 -2.116255E+03  6.267584E+02  2.287573E+02 -3.466066E+02 -1.256741E+03 -1.385673E+03 -1.700632E+03 -2.091112E+03
   31   15  2.0685E+00 -2.6219E-01 -4.684309E+03 -3.766238E+04 -2.244488E+04 -1.594600E+04 -8.469305E+03 -2.431547E+03 -3.016182E+03 -8.915517E+03 -2.188407E+03  8.403610E+02  9.137622E+02 -4.283116E+02 -3.401654E+03 -2.968270E+03 -2.980414E+03 -3.559673E+03
   32   15  1.9773E+00 -4.2505E-01 -3.538686E+03 -3.392580E+04 -2.186507E+04 -1.605296E+04 -1.041126E+04 -3.095005E+03 -3.899507E+03 -9.289077E+03 -2.232651E+03  1.151439E+03  1.472455E+03 -5.641851E+02 -5.592064E+03 -4.234399E+03 -3.918378E+03 -4.733174E+03
   33   15  1.8726E+00 -5.6186E-01 -1.598649E+03 -2.903028E+04 -2.106528E+04 -1.610385E+04 -1.144260E+04 -3.534253E+03 -4.496081E+03 -1.050722E+04 -2.238451E+03  1.171033E+03  1.873087E+03 -8.925792E+02 -7.389578E+03 -5.215493E+03 -4.536341E+03 -5.523946E+03
   34   15  1.7675E+00 -6.7550E-01  1.046747E+03 -1.978149E+04 -1.993798E+04 -1.611034E+04 -1.208580E+04 -3.985022E+03 -5.091077E+03 -1.243233E+04 -2.166663E+03  1.336082E+03  1.971642E+03 -2.091422E+03 -8.766516E+03 -6.281595E+03 -5.129069E+03 -6.234737E+03
   35   15  1.6748E+00 -7.6923E-01  4.209564E+03 -4.843475E+03 -1.664495E+04 -1.600301E+04 -1.260080E+04 -4.652594E+03 -5.945099E+03 -1.323574E+04 -1.877687E+03  7.888639E+01  6.470709E+02 -5.121637E+03 -9.859090E+03 -7.696319E+03 -5.960687E+03 -7.161127E+03
   36   15  1.6101E+00 -8.4024E-01  7.426117E+03 -1.804792E+03 -1.126671E+04 -1.543238E+04 -1.279745E+04 -5.321662E+03 -6.949270E+03 -1.285851E+04 -1.088610E+03  1.784324E+01 -1.779316E+03 -7.002014E+03 -1.042193E+04 -8.865929E+03 -6.932366E+03 -8.409408E+03
   37   15  1.5791E+00 -8.8351E-01  9.855553E+03 -1.304598E+03 -9.403642E+03 -1.430216E+04 -1.234012E+04 -5.192963E+03 -7.119292E+03 -1.130104E+04  2.140222E+01 -2.969966E+02 -2.557631E+03 -7.505978E+03 -1.024918E+04 -9.159134E+03 -7.128723E+03 -8.914112E+03
   38   15  1.5670E+00 -9.1034E-01  1.152560E+04 -4.466885E+02 -8.434315E+03 -1.325456E+04 -1.177305E+04 -5.433111E+03 -7.795670E+03 -9.594117E+03  8.528405E+02 -1.603714E+03 -2.720201E+03 -7.555565E+03 -9.925642E+03 -9.614021E+03 -7.784497E+03 -9.856630E+03
   39   15  1.5612E+00 -9.3478E-01  1.257966E+04 -5.154965E+02 -8.644035E+03 -1.235030E+04 -1.113367E+04 -6.240680E+03 -8.889017E+03 -8.138328E+03  1.448176E+03 -9.757813E+02 -2.740921E+03 -7.384956E+03 -9.520809E+03 -9.944365E+03 -8.808811E+03 -1.086360E+04
   40   15  1.5601E+00 -9.5881E-01  1.335435E+04 -2.738540E+02 -9.179046E+03 -1.145034E+04 -1.028548E+04 -6.816709E+03 -9.466115E+03 -6.822000E+03  2.172160E+03 -1.795036E+03 -2.980068E+03 -7.035554E+03 -8.870565E+03 -9.758283E+03 -9.333916E+03 -1.117395E+04
   41   15  1.5627E+00 -9.8203E-01  1.399525E+04 -2.820071E+03 -9.911250E+03 -1.046069E+04 -9.297361E+03 -7.006395E+03 -9.475534E+03 -5.458750E+03  3.010241E+03  3.062724E+02 -3.090309E+03 -6.468167E+03 -8.027820E+03 -9.193790E+03 -9.309722E+03 -1.090071E+04
   42   15  1.5679E+00 -1.0035E+00  1.469485E+04 -2.819875E+03 -1.015103E+04 -9.368241E+03 -8.173704E+03 -6.755115E+03 -8.967717E+03 -4.005416E+03  4.024546E+03 -2.467542E+03 -3.332982E+03 -5.651454E+03 -6.994128E+03 -8.330358E+03 -8.781663E+03 -1.014998E+04
   43   15  1.5745E+00 -1.0229E+00  1.541734E+04 -2.265932E+03 -9.974957E+03 -8.174012E+03 -6.969328E+03 -6.151296E+03 -8.123046E+03 -2.358739E+03  5.153260E+03 -9.925663E+02 -2.986760E+03 -4.638186E+03 -5.839997E+03 -7.289042E+03 -7.921418E+03 -9.133023E+03
   44   15  1.5815E+00 -1.0401E+00  1.634229E+04 -3.534092E+03 -9.474078E+03 -6.813417E+03 -5.575142E+03 -5.131737E+03 -6.912807E+03 -5.830262E+02  6.510398E+03 -5.429844E+02 -2.570342E+03 -3.414113E+03 -4.470844E+03 -5.975841E+03 -6.691027E+03 -7.799658E+03
   45   15  1.5884E+00 -1.0555E+00  1.740465E+04 -4.011776E+03 -8.437518E+03 -5.243487E+03 -3.970413E+03 -3.837235E+03 -5.479481E+03  1.241593E+03  8.128699E+03 -1.015023E+03 -2.073384E+03 -1.968027E+03 -2.879458E+03 -4.372862E+03 -5.192186E+03 -6.239342E+03
   46   15  1.5952E+00 -1.0693E+00  1.871246E+04 -4.332272E+03 -7.071850E+03 -3.348065E+03 -2.042011E+03 -2.366160E+03 -3.873478E+03  3.375090E+03  1.010785E+04 -1.585803E+03 -1.307185E+03 -1.273700E+02 -9.071451E+02 -2.352170E+03 -3.376389E+03 -4.368750E+03
   47   15  1.6018E+00 -1.0820E+00  2.062021E+04 -4.403784E+03 -5.122466E+03 -9.028158E+02  3.701458E+02 -5.808277E+02 -1.887193E+03  6.108679E+03  1.261885E+04 -1.802498E+03  1.067214E+02  2.443814E+03  1.756954E+03  3.236606E+02 -9.459072E+02 -1.857189E+03
   48   15  1.6083E+00 -1.0939E+00  2.380707E+04 -3.052977E+03 -1.249846E+03  3.096606E+03  4.184053E+03  3.350068E+03  2.309375E+03  1.004098E+04  1.633939E+04 -9.828492E+02  3.087296E+03  6.777304E+03  6.136327E+03  4.730562E+03  3.657722E+03  2.711909E+03
   49   15  1.6150E+00 -1.1056E+00  2.598212E+04  7.152694E+02  4.479318E+03  7.779054E+03  7.910848E+03  7.372752E+03  6.499340E+03  1.622445E+04  2.032957E+04  5.694583E+02  5.321397E+03  1.057058E+04  9.948864E+03  8.653726E+03  7.976727E+03  7.113301E+03
   50   15  1.6185E+00 -1.1115E+00  4.859444E+04  1.171637E+04  1.246073E+04  1.283075E+04  1.212851E+04  1.159922E+04  1.159912E+04  2.435184E+04  2.435184E+04  3.684071E+04  3.684071E+04  3.684071E+04  3.684071E+04  3.684071E+04  3.684071E+04  3.684071E+04
    1   16  1.2815E+00 -9.1892E-01 -1.944777E+04 -2.913290E+03 -2.990548E+03 -2.982094E+03 -2.934706E+03 -2.908805E+03 -2.908802E+03 -8.500194E+03 -8.500194E+03 -1.592490E+04 -1.592490E+04 -1.592490E+04 -1.592490E+04 -1.592490E+04 -1.592490E+04 -1.592490E+04
    2   16  1.2830E+00 -9.1493E-01 -1.915426E+04 -1.596219E+04 -1.742559E+04 -1.704925E+04 -1.683815E+04 -1.669846E+04 -1.660145E+04 -1.915070E+04 -1.750302E+04 -1.490958E+04 -1.731732E+04 -1.701481E+04 -1.682617E+04 -1.670227E+04 -1.661368E+04 -1.654794E+04
    3   16  1.2858E+00 -9.0678E-01 -1.543207E+04 -8.779414E+03 -1.335153E+04 -1.329042E+04 -1.301415E+04 -1.291962E+04 -1.290211E+04 -1.489859E+04 -1.368402E+04 -1.010152E+04 -1.366958E+04 -1.347490E+04 -1.326626E+04 -1.313466E+04 -1.304781E+04 -1.298534E+04
    4   16  1.2885E+00 -8.9796E-01 -1.445443E+04 -7.007998E+03 -1.211757E+04 -1.186546E+04 -1.155668E+04 -1.138012E+04 -1.127430E+04 -1.483189E+04 -1.252443E+04 -7.925098E+03 -1.196851E+04 -1.183940E+04 -1.158344E+04 -1.142151E+04 -1.131292E+04 -1.123413E+04
    5   16  1.2909E+00 -8.8825E-01 -1.301238E+04 -4.844675E+03 -9.881151E+03 -9.503462E+03 -9.007230E+03 -8.699121E+03 -8.524872E+03 -1.369536E+04 -1.044409E+04 -5.225943E+03 -9.506535E+03 -9.413085E+03 -9.001712E+03 -8.730199E+03 -8.560137E+03 -8.440628E+03
    6   16  1.2929E+00 -8.7746E-01 -1.270761E+04 -3.468169E+03 -8.259633E+03 -7.843688E+03 -7.197761E+03 -6.756928E+03 -6.517891E+03 -1.321808E+04 -9.206256E+03 -3.479890E+03 -7.695468E+03 -7.709176E+03 -7.183875E+03 -6.802261E+03 -6.568920E+03 -6.405739E+03
    7   16  1.2941E+00 -8.6552E-01 -1.195807E+04 -2.098096E+03 -6.221212E+03 -5.716422E+03 -4.916060E+03 -4.298337E+03 -3.982428E+03 -1.225079E+04 -7.560294E+03 -1.764684E+03 -5.418708E+03 -5.516962E+03 -4.884596E+03 -4.363242E+03 -4.056645E+03 -3.844379E+03
    8   16  1.2946E+00 -8.5253E-01 -1.130181E+04 -1.321753E+03 -4.261356E+03 -3.645787E+03 -2.721583E+03 -1.904922E+03 -1.486005E+03 -1.124909E+04 -6.088867E+03 -4.060656E+01 -3.231609E+03 -3.394492E+03 -2.663495E+03 -1.976394E+03 -1.582683E+03 -1.310866E+03
    9   16  1.2943E+00 -8.3871E-01 -1.066217E+04 -8.908239E+02 -2.420705E+03 -1.664595E+03 -6.667096E+02  3.174983E+02  8.799431E+02 -1.025993E+04 -4.796561E+03  8.788276E+02 -1.279651E+03 -1.406466E+03 -5.898329E+02  2.741153E+02  7.654291E+02  1.114619E+03
   10   16  1.2929E+00 -8.2430E-01 -1.024145E+04 -7.558888E+02 -7.941766E+02  9.953683E+01  1.081425E+03  2.095460E+03  2.837235E+03 -9.269896E+03 -3.759729E+03  1.181930E+03  2.658778E+02  2.894821E+02  1.147425E+03  2.148367E+03  2.716832E+03  3.165382E+03
   11   16  1.2907E+00 -8.0950E-01 -9.990049E+03 -5.530471E+02  7.013766E+02  1.703746E+03  2.609162E+03  3.427133E+03  4.366722E+03 -8.396109E+03 -2.936670E+03  1.476843E+03  1.463990E+03  1.752454E+03  2.628144E+03  3.696121E+03  4.260970E+03  4.842033E+03
   12   16  1.2876E+00 -7.9423E-01 -9.787076E+03  9.230116E+01  2.182121E+03  3.209378E+03  4.009191E+03  4.255731E+03  5.385326E+03 -7.646779E+03 -2.285741E+03  1.419060E+03  2.416402E+03  3.059891E+03  3.954715E+03  4.989813E+03  5.323422E+03  6.102066E+03
   13   16  1.2834E+00 -7.7806E-01 -9.370096E+03  8.550809E+02  3.773615E+03  4.727322E+03  5.365639E+03  4.450557E+03  5.626662E+03 -6.842341E+03 -1.685032E+03  1.405397E+03  3.311486E+03  4.323443E+03  5.239523E+03  6.074394E+03  5.662884E+03  6.618543E+03
   14   16  1.2779E+00 -7.5962E-01 -8.425490E+03  1.745745E+03  5.662642E+03  6.464475E+03  6.956685E+03  4.839311E+03  5.848024E+03 -5.864097E+03 -7.515046E+02  2.153836E+03  4.023375E+03  5.688003E+03  6.764097E+03  7.310570E+03  5.967689E+03  6.858754E+03
   15   16  1.2667E+00 -7.2784E-01 -6.683682E+03  2.470590E+03  7.857213E+03  8.310542E+03  8.602232E+03  6.534541E+03  7.497223E+03 -4.727487E+03  6.850615E+02  3.015523E+03  4.075453E+03  6.969521E+03  8.346299E+03  8.675649E+03  7.551467E+03  8.316152E+03
   16   16  1.2367E+00 -6.5149E-01 -4.574031E+03  5.404375E+03  1.146382E+04  1.083807E+04  1.115205E+04  9.522378E+03  1.071413E+04 -3.979222E+03  2.288780E+03  1.072857E+03  3.102879E+03  8.246218E+03  1.069012E+04  1.092024E+04  1.067239E+04  1.153832E+04
   17   16  1.1873E+00 -5.2489E-01 -2.310496E+03  1.545785E+04  1.453366E+04  1.382148E+04  1.469448E+04  1.428803E+04  1.563450E+04 -3.937885E+03  3.876923E+03  4.125533E+02  1.957617E+03  8.873975E+03  1.374364E+04  1.475601E+04  1.553907E+04  1.644527E+04
   18   16  1.1358E+00 -3.6871E-01 -4.844486E+02  1.906244E+04  1.659142E+04  1.672676E+04  1.787046E+04  1.842067E+04  1.987406E+04 -4.483600E+03  4.751810E+03 -6.240109E+02  1.246643E+02  8.842465E+03  1.475079E+04  1.850674E+04  1.973727E+04  2.065429E+04
   19   16  1.0964E+00 -1.9033E-01  4.933792E+02  1.894546E+04  1.817949E+04  1.857166E+04  1.886399E+04  2.002002E+04  2.230938E+04 -5.811778E+03  5.000557E+03 -2.346406E+03 -2.548440E+03  8.339864E+03  1.474990E+04  1.999753E+04  2.220126E+04  2.327712E+04
   20   16  1.0802E+00  5.4299E-03  7.844607E+02  2.297778E+04  1.937568E+04  1.903390E+04  1.892479E+04  2.012583E+04  2.272527E+04 -6.941747E+03  4.985831E+03 -2.446710E+03 -2.800046E+03  6.692612E+03  1.441002E+04  2.008623E+04  2.262712E+04  2.428896E+04
   21   16  1.0959E+00  2.1224E-01  7.672859E+02  2.581992E+04  1.993885E+04  1.906394E+04  1.875810E+04  2.001606E+04  2.269137E+04 -7.449648E+03  4.730547E+03 -2.468838E+03 -2.828644E+03  4.745458E+03  1.218072E+04  1.997904E+04  2.259937E+04  2.429429E+04
   22   16  1.1495E+00  4.2196E-01  3.941059E+02  2.881643E+04  2.010535E+04  1.883631E+04  1.547532E+04  1.710198E+04  2.032341E+04 -7.753414E+03  3.895446E+03 -2.350468E+03 -2.827407E+03  3.434556E+03  7.864668E+03  1.696437E+04  2.030496E+04  2.243215E+04
   23   16  1.2475E+00  6.2483E-01 -9.437412E+02  3.036070E+04  2.003086E+04  1.564269E+04  9.317075E+03  1.036963E+04  1.288809E+04 -8.052936E+03  2.443993E+03 -2.195763E+03 -2.829506E+03  2.523588E+03  5.481716E+03  1.026503E+04  1.287290E+04  1.487013E+04
   24   16  1.4122E+00  7.8963E-01 -3.851251E+03  1.813275E+04  1.132339E+04  8.395750E+03  4.693053E+03  5.006669E+03  6.245149E+03 -8.612382E+03  4.889260E+02 -1.978612E+03 -2.920079E+03  1.197674E+03  3.832401E+03  5.066004E+03  6.191333E+03  7.304931E+03
   25   16  1.6340E+00  8.2175E-01 -5.796556E+03 -4.507429E+04 -1.017763E+04  4.730194E+03  2.908741E+03  2.958765E+03  3.645398E+03 -9.205777E+03 -7.823891E+02 -2.010205E+03 -2.959672E+03  3.324729E+02  2.984552E+03  3.156123E+03  3.643091E+03  4.256288E+03
   26   16  1.8412E+00  7.1152E-01 -6.269409E+03 -4.774791E+04 -2.241788E+04  6.416931E+02  1.748701E+03  1.890021E+03  2.308576E+03 -9.409638E+03 -1.314005E+03 -1.809655E+03 -2.829816E+03 -2.247934E+01  2.434067E+03  2.206278E+03  2.331593E+03  2.722262E+03
   27   16  1.9957E+00  5.4259E-01 -6.297628E+03 -4.763506E+04 -2.284654E+04 -5.568924E+03  5.601681E+02  1.236080E+03  1.525620E+03 -9.470204E+03 -1.478667E+03 -1.065004E+03 -2.375291E+03 -1.493453E+02  1.836507E+03  1.599295E+03  1.547647E+03  1.803157E+03
   28   16  2.0997E+00  3.4544E-01 -6.180412E+03 -4.654993E+04 -2.289068E+04 -1.108972E+04 -1.095852E+03  5.158574E+02  6.458434E+02 -9.494844E+03 -1.511021E+03 -1.866816E+02 -1.464852E+03 -2.120373E+02  1.014615E+03  8.452541E+02  6.466707E+02  7.384127E+02
   29   16  2.1458E+00  1.3403E-01 -5.815783E+03 -4.422844E+04 -2.287799E+04 -1.357290E+04 -3.147259E+03 -3.034452E+02 -3.741002E+02 -9.521925E+03 -1.482184E+03  3.025057E+02 -5.713337E+02 -2.533035E+02 -2.043106E+01 -1.734174E+02 -4.084355E+02 -4.937921E+02
   30   16  2.1328E+00 -7.4037E-02 -4.996503E+03 -4.146286E+04 -2.280319E+04 -1.393388E+04 -4.943518E+03 -8.637554E+02 -1.102978E+03 -9.582531E+03 -1.381015E+03  7.958568E+02  3.112178E+02 -2.851708E+02 -1.120659E+03 -1.074906E+03 -1.177234E+03 -1.406924E+03
   31   16  2.0719E+00 -2.6340E-01 -3.532673E+03 -3.821021E+04 -2.261079E+04 -1.401593E+04 -6.224583E+03 -1.160614E+03 -1.537026E+03 -9.733248E+03 -1.179012E+03  1.315886E+03  1.123953E+03 -3.190056E+02 -2.318635E+03 -1.696748E+03 -1.640133E+03 -2.016805E+03
   32   16  1.9811E+00 -4.2690E-01 -1.164245E+03 -3.429865E+04 -2.218749E+04 -1.402866E+04 -6.751720E+03 -1.324487E+03 -1.809619E+03 -1.009516E+04 -8.016127E+02  1.795657E+03  1.765015E+03 -3.753600E+02 -3.279211E+03 -2.051486E+03 -1.918480E+03 -2.424046E+03
   33   16  1.8773E+00 -5.6440E-01  1.881618E+03 -2.865645E+04 -2.148189E+04 -1.398781E+04 -6.991042E+03 -1.453248E+03 -2.064415E+03 -1.075605E+04 -1.288341E+02  1.943855E+03  2.136561E+03 -5.141949E+02 -3.850526E+03 -2.319229E+03 -2.166449E+03 -2.811227E+03
   34   16  1.7745E+00 -6.7876E-01  5.351347E+03 -1.777811E+04 -2.032731E+04 -1.381218E+04 -7.150806E+03 -1.655734E+03 -2.536887E+03 -1.135493E+04  9.897907E+02  2.056701E+03  2.211579E+03 -9.697646E+02 -4.288723E+03 -2.675992E+03 -2.612370E+03 -3.537216E+03
   35   16  1.6866E+00 -7.7233E-01  8.742864E+03 -8.256394E+03 -1.819590E+04 -1.326811E+04 -7.202174E+03 -2.027651E+03 -3.461016E+03 -1.151786E+04  2.695918E+03  9.424745E+01  1.044907E+03 -1.855157E+03 -4.557411E+03 -3.113766E+03 -3.468276E+03 -4.893151E+03
   36   16  1.6300E+00 -8.3876E-01  1.175864E+04 -4.184579E+03 -1.443952E+04 -1.175005E+04 -6.673588E+03 -1.910336E+03 -3.564813E+03 -1.074101E+04  4.908442E+03 -1.389533E+03 -1.861326E+03 -2.236573E+03 -4.297954E+03 -2.943321E+03 -3.562492E+03 -5.108795E+03
   37   16  1.6049E+00 -8.7616E-01  1.405806E+04 -3.272876E+03 -1.212439E+04 -1.002632E+04 -5.845516E+03 -1.481065E+03 -3.324797E+03 -8.980134E+03  6.786279E+03 -2.275928E+03 -2.549541E+03 -2.192032E+03 -3.630470E+03 -2.459065E+03 -3.333295E+03 -4.960476E+03
   38   16  1.5937E+00 -8.9984E-01  1.572218E+04 -2.357930E+03 -1.045761E+04 -8.523469E+03 -5.158135E+03 -1.217986E+03 -3.221245E+03 -7.026771E+03  8.094755E+03 -2.291650E+03 -2.659871E+03 -1.901852E+03 -3.033221E+03 -2.198769E+03 -3.215466E+03 -4.901795E+03
   39   16  1.5867E+00 -9.2145E-01  1.689231E+04 -2.103504E+03 -9.281265E+03 -7.171591E+03 -4.482564E+03 -1.118762E+03 -3.247015E+03 -5.142830E+03  9.022169E+03 -2.235457E+03 -2.552507E+03 -1.448375E+03 -2.471881E+03 -2.070730E+03 -3.207988E+03 -4.913195E+03
   40   16  1.5831E+00 -9.4268E-01  1.786037E+04 -2.464118E+03 -8.399602E+03 -5.842489E+03 -3.597395E+03 -9.190575E+02 -3.120610E+03 -3.305407E+03  9.979997E+03 -1.797451E+03 -2.379674E+03 -8.404746E+02 -1.734350E+03 -1.776586E+03 -3.053137E+03 -4.724195E+03
   41   16  1.5824E+00 -9.6357E-01  1.881215E+04 -2.632831E+03 -7.541293E+03 -4.457959E+03 -2.486453E+03 -5.084523E+02 -2.708272E+03 -1.357247E+03  1.113194E+04 -1.447825E+03 -2.139935E+03 -6.892758E+01 -7.890426E+02 -1.219088E+03 -2.622092E+03 -4.211483E+03
   42   16  1.5841E+00 -9.8360E-01  1.972730E+04 -3.345981E+03 -6.673966E+03 -3.002175E+03 -1.203637E+03  9.792626E+01 -2.021467E+03  7.496536E+02  1.243365E+04 -1.578936E+03 -1.813108E+03  8.687553E+02  3.083710E+02 -4.410809E+02 -1.922328E+03 -3.409699E+03
   43   16  1.5876E+00 -1.0022E+00  2.089835E+04 -3.771913E+03 -5.733272E+03 -1.391635E+03  3.098839E+02  1.013799E+03 -9.639617E+02  2.926639E+03  1.405273E+04 -2.409583E+03 -1.356399E+03  2.046915E+03  1.631532E+03  6.282170E+02 -8.650220E+02 -2.227197E+03
   44   16  1.5920E+00 -1.0192E+00  2.221134E+04 -4.011643E+03 -4.624628E+03  3.703578E+02  1.992087E+03  2.228604E+03  3.971891E+02  5.146287E+03  1.590513E+04 -2.521427E+03 -6.624367E+02  3.431070E+03  3.146233E+03  1.957981E+03  4.886668E+02 -7.474209E+02
   45   16  1.5970E+00 -1.0346E+00  2.367037E+04 -4.185902E+03 -3.263880E+03  2.333281E+03  3.885810E+03  3.738734E+03  2.034089E+03  7.518963E+03  1.797325E+04 -2.026666E+03  3.598670E+02  5.050308E+03  4.882262E+03  3.574938E+03  2.133214E+03  9.963508E+02
   46   16  1.6022E+00 -1.0486E+00  2.530954E+04 -3.885701E+03 -1.436483E+03  4.613785E+03  6.106262E+03  5.548524E+03  3.954950E+03  1.010263E+04  2.036323E+04 -1.934896E+03  1.792197E+03  7.058637E+03  6.992229E+03  5.593720E+03  4.161335E+03  3.091072E+03
   47   16  1.6076E+00 -1.0615E+00  2.760378E+04 -3.036971E+03  1.175964E+03  7.394340E+03  8.808095E+03  7.828227E+03  6.390604E+03  1.313802E+04  2.314874E+04 -1.260417E+03  4.046134E+03  9.779800E+03  9.798209E+03  8.361610E+03  6.975958E+03  5.979511E+03
   48   16  1.6130E+00 -1.0736E+00  3.151965E+04 -1.091877E+03  5.340515E+03  1.172538E+04  1.304445E+04  1.225942E+04  1.119575E+04  1.747054E+04  2.715662E+04  6.751056E+02  7.992039E+03  1.440945E+04  1.448448E+04  1.330837E+04  1.215817E+04  1.117165E+04
   49   16  1.6187E+00 -1.0856E+00  3.548642E+04  1.395369E+03  9.715188E+03  1.608129E+04  1.666443E+04  1.622093E+04  1.568809E+04  2.376037E+04  3.060489E+04  1.705952E+03  1.124983E+04  1.870908E+04  1.891433E+04  1.811376E+04  1.732942E+04  1.663680E+04
   50   16  1.6216E+00 -1.0917E+00  5.514340E+04  1.660780E+04  1.709692E+04  1.740591E+04  1.693874E+04  1.650972E+04  1.650874E+04  3.074526E+04  3.074526E+04  4.194272E+04  4.194272E+04  4.194272E+04  4.194272E+04  4.194272E+04  4.194272E+04  4.194272E+04
    1   17  1.2674E+00 -8.6664E-01 -3.460630E+04 -9.435050E+03 -9.716028E+03 -9.602951E+03 -9.428198E+03 -9.407676E+03 -9.407674E+03 -1.809149E+04 -1.809149E+04 -2.810206E+04 -2.810206E+04 -2.810206E+04 -2.810206E+04 -2.810206E+04 -2.810206E+04 -2.810206E+04
    2   17  1.2679E+00 -8.6245E-01 -2.926286E+04 -7.471804E+03 -1.577705E+04 -1.579401E+04 -1.494828E+04 -1.433534E+04 -1.388123E+04 -2.516053E+04 -2.029420E+04 -1.022171E+04 -1.654006E+04 -1.612788E+04 -1.512531E+04 -1.450828E+04 -1.401046E+04 -1.366405E+04
    3   17  1.2687E+00 -8.5396E-01 -2.520758E+04 -4.631050E+03 -1.100612E+04 -1.120547E+04 -9.849568E+03 -8.998689E+03 -8.290667E+03 -2.112347E+04 -1.647422E+04 -7.651675E+03 -1.299768E+04 -1.248083E+04 -1.103665E+04 -1.000678E+04 -9.343703E+03 -8.830013E+03
    4   17  1.2691E+00 -8.4493E-01 -2.247297E+04 -3.145287E+03 -9.277430E+03 -9.156985E+03 -7.600127E+03 -6.499160E+03 -5.568859E+03 -2.066863E+04 -1.445539E+04 -4.232986E+03 -9.830376E+03 -9.429889E+03 -7.852072E+03 -6.664738E+03 -5.981005E+03 -5.416699E+03
    5   17  1.2692E+00 -8.3514E-01 -2.049564E+04 -2.046564E+03 -7.170772E+03 -6.985697E+03 -5.409019E+03 -4.230935E+03 -3.192321E+03 -1.918669E+04 -1.250502E+04 -2.255329E+03 -7.517434E+03 -7.079868E+03 -5.381492E+03 -4.022580E+03 -3.331571E+03 -2.701084E+03
    6   17  1.2688E+00 -8.2452E-01 -1.925899E+04 -1.266618E+03 -5.351943E+03 -5.255013E+03 -3.764433E+03 -2.562025E+03 -1.454647E+03 -1.801154E+04 -1.115495E+04 -1.301681E+03 -5.963410E+03 -5.468019E+03 -3.737970E+03 -2.269072E+03 -1.557205E+03 -8.552576E+02
    7   17  1.2679E+00 -8.1308E-01 -1.856282E+04 -6.170670E+02 -3.769785E+03 -3.857185E+03 -2.518447E+03 -1.341883E+03 -1.773843E+02 -1.698478E+04 -1.021242E+04 -7.563288E+02 -4.801926E+03 -4.238623E+03 -2.527778E+03 -9.939105E+02 -2.919438E+02  4.746292E+02
    8   17  1.2664E+00 -8.0098E-01 -1.803017E+04  1.064683E+02 -2.276610E+03 -2.628884E+03 -1.492808E+03 -3.876051E+02  8.294997E+02 -1.596402E+04 -9.475806E+03 -4.909766E+02 -3.866659E+03 -3.209610E+03 -1.539056E+03  3.188533E+01  7.101246E+02  1.558103E+03
    9   17  1.2644E+00 -7.8845E-01 -1.732650E+04  9.316074E+02 -7.867378E+02 -1.404159E+03 -4.797184E+02  5.144913E+02  1.761659E+03 -1.482508E+04 -8.691370E+03 -2.061970E+01 -3.019842E+03 -2.213173E+03 -5.791373E+02  9.875009E+02  1.641762E+03  2.584898E+03
   10   17  1.2619E+00 -7.7570E-01 -1.667706E+04  1.821530E+03  6.549036E+02 -2.398283E+02  4.440446E+02  1.265768E+03  2.485360E+03 -1.383780E+04 -7.999159E+03  5.322769E+02 -2.294156E+03 -1.309884E+03  2.758801E+02  1.773956E+03  2.371782E+03  3.389988E+03
   11   17  1.2590E+00 -7.6285E-01 -1.632960E+04  2.571393E+03  1.940589E+03  7.530310E+02  1.171407E+03  1.694941E+03  2.803202E+03 -1.317213E+04 -7.593021E+03  9.384198E+02 -1.803912E+03 -6.068616E+02  9.283766E+02  2.275948E+03  2.709597E+03  3.735379E+03
   12   17  1.2557E+00 -7.4984E-01 -1.611078E+04  3.046661E+03  3.119616E+03  1.641646E+03  1.787704E+03  1.797297E+03  2.732849E+03 -1.269129E+04 -7.376051E+03  1.031786E+03 -1.541281E+03 -5.266262E+01  1.465360E+03  2.591592E+03  2.680324E+03  3.649579E+03
   13   17  1.2518E+00 -7.3638E-01 -1.565754E+04  3.597401E+03  4.313717E+03  2.545350E+03  2.433576E+03  1.642431E+03  2.337750E+03 -1.217264E+04 -7.076246E+03  1.099484E+03 -1.452014E+03  4.463898E+02  2.017926E+03  2.860488E+03  2.367385E+03  3.201929E+03
   14   17  1.2473E+00 -7.2175E-01 -1.453188E+04  4.486273E+03  5.670909E+03  3.645801E+03  3.378547E+03  1.689892E+03  2.270873E+03 -1.141195E+04 -6.297516E+03  9.956410E+02 -1.479722E+03  1.059584E+03  2.838859E+03  3.411366E+03  2.357981E+03  3.086439E+03
