

         SEPARATRIX SEGMENTS:

 #   nptseg(i)   lg(i)      deltp1(i)   deltpn(i)     dpmin       dpmax
===========================================================================
 1      77      7.4871E+00  5.0000E-02  5.0000E-02  5.0000E-02  1.2374E-01


         RADIAL DISTRIBUTIONS FOR EACH REGION:
  3.73733441E+00 -3.24175448E-01 -1.26282350E-02  1.17047332E+00 -5.31994982E-01
  3.77445085E+00 -2.37263566E-01 -1.25224200E-02  1.23947350E+00 -4.77555148E-01
  3.80516235E+00 -1.50492849E-01 -1.26328499E-02  1.29882020E+00 -4.13990129E-01
  3.82991845E+00 -6.45899838E-02 -1.22059825E-02  1.34759166E+00 -3.44490664E-01
  3.84984255E+00  1.97637449E-02 -1.21974325E-02  1.38674834E+00 -2.74866534E-01
  3.86411056E+00  1.02417885E-01 -1.22050394E-02  1.41607886E+00 -2.01501442E-01
  3.87304441E+00  1.82857234E-01 -1.21150425E-02  1.43493826E+00 -1.28393575E-01
  3.87907177E+00  2.60528909E-01 -1.20330676E-02  1.44807561E+00 -5.77732792E-02
  3.87946777E+00  3.35314280E-01 -1.20333084E-02  1.44937288E+00  1.06067481E-02
  3.87755060E+00  4.06810749E-01 -1.20764718E-02  1.44549480E+00  7.47834861E-02
  3.87246775E+00  4.74821502E-01 -1.20777151E-02  1.43427999E+00  1.35079820E-01
  3.86488731E+00  5.39082336E-01 -1.22362137E-02  1.41747813E+00  1.89939524E-01
  3.85548353E+00  5.99557518E-01 -1.22257341E-02  1.39602854E+00  2.40483818E-01
  3.84469273E+00  6.56008011E-01 -1.23132199E-02  1.37153841E+00  2.85623525E-01
  3.83229588E+00  7.08359722E-01 -1.23563486E-02  1.34328819E+00  3.24651350E-01
  3.82062780E+00  7.56835065E-01 -1.20330806E-02  1.31561952E+00  3.62470721E-01
  3.81353307E+00  7.54825638E-01 -2.20805260E-02  1.31748928E+00  3.66200203E-01
  3.79823588E+00  8.01998036E-01 -2.30084103E-02  1.28376251E+00  3.98217906E-01
  3.78145477E+00  8.52987988E-01 -2.28418667E-02  1.24523525E+00  4.33489967E-01
  3.76206946E+00  9.06768901E-01 -2.23031494E-02  1.20126317E+00  4.68055222E-01
  3.73829838E+00  9.62733833E-01 -2.25837811E-02  1.14956154E+00  5.00632139E-01
  3.71137185E+00  1.02116446E+00 -2.24137252E-02  1.09159562E+00  5.35784106E-01
  3.68003568E+00  1.08128929E+00 -2.23978829E-02  1.02844035E+00  5.63625035E-01
  3.64390965E+00  1.14246195E+00 -2.22716675E-02  9.56762781E-01  5.94955437E-01
  3.60339136E+00  1.20461230E+00 -2.22802453E-02  8.83095915E-01  6.17298852E-01
  3.55646640E+00  1.26592029E+00 -2.21257466E-02  8.00489003E-01  6.42197366E-01
  3.50427206E+00  1.32665462E+00 -2.29769677E-02  7.17948623E-01  6.58617285E-01
  3.44617537E+00  1.38578857E+00 -2.20927321E-02  6.30159627E-01  6.73970903E-01
  3.38202949E+00  1.44225567E+00 -2.23049361E-02  5.42648717E-01  6.82609848E-01
  3.31033719E+00  1.49333721E+00 -2.23375545E-02  4.51884983E-01  6.88480197E-01
  3.23247843E+00  1.53967276E+00 -2.21436697E-02  3.61973967E-01  6.89581025E-01
  3.14912025E+00  1.57952089E+00 -2.20839107E-02  2.73030148E-01  6.85283106E-01
  3.05917619E+00  1.60859110E+00 -2.20982038E-02  1.84318922E-01  6.77283660E-01
  2.96397880E+00  1.62733315E+00 -2.20738260E-02  9.71625379E-02  6.65465093E-01
  2.86550586E+00  1.63519475E+00 -2.20738848E-02  1.18177848E-02  6.50112985E-01
  2.76515193E+00  1.63075871E+00 -2.21111925E-02 -7.17210259E-02  6.31293149E-01
  2.66409175E+00  1.61244656E+00 -2.22278415E-02 -1.53604879E-01  6.09447245E-01
  2.56472747E+00  1.58082441E+00 -2.22403630E-02 -2.34284285E-01  5.85603179E-01
  2.46947131E+00  1.53445130E+00 -2.21346014E-02 -3.12869072E-01  5.60858169E-01
  2.37863577E+00  1.47540737E+00 -2.26873809E-02 -3.90041932E-01  5.33052754E-01
  2.29383456E+00  1.40526397E+00 -2.23956063E-02 -4.64192834E-01  5.04324868E-01
  2.21619779E+00  1.32466173E+00 -2.32990573E-02 -5.37102566E-01  4.71716684E-01
  2.14533621E+00  1.23599284E+00 -2.30713630E-02 -6.04808706E-01  4.36545295E-01
  2.08114828E+00  1.14064284E+00 -2.21221572E-02 -6.67535201E-01  3.97717180E-01
  2.02597012E+00  1.03833780E+00 -2.21515032E-02 -7.26210127E-01  3.52648310E-01
  1.97934218E+00  9.30448729E-01 -2.31009299E-02 -7.77694612E-01  3.05283870E-01
  1.93946591E+00  8.18733837E-01 -2.24312480E-02 -8.22054946E-01  2.52804841E-01
  1.90798491E+00  7.03532094E-01 -2.24870852E-02 -8.58142602E-01  1.97893274E-01
  1.88486755E+00  5.85477669E-01 -2.22273735E-02 -8.85887807E-01  1.39909370E-01
  1.86988051E+00  4.65461815E-01 -2.21207887E-02 -9.04116388E-01  8.00511901E-02
  1.86285546E+00  3.44222175E-01 -2.20795336E-02 -9.11839660E-01  1.88289518E-02
  1.86448296E+00  2.22372444E-01 -2.21083623E-02 -9.09283088E-01 -4.29837279E-02
  1.87476908E+00  1.00621926E-01 -2.20810571E-02 -8.96479220E-01 -1.04448952E-01
  1.89303578E+00 -2.04463010E-02 -2.22760636E-02 -8.73251767E-01 -1.64937730E-01
  1.92007803E+00 -1.39881191E-01 -2.22671754E-02 -8.41024047E-01 -2.23212883E-01
  1.95624511E+00 -2.56796047E-01 -2.21472791E-02 -8.00453780E-01 -2.78068913E-01
  2.00125721E+00 -3.70380625E-01 -2.24042878E-02 -7.51366886E-01 -3.28407874E-01
  2.05516187E+00 -4.79680441E-01 -2.26967166E-02 -6.95474608E-01 -3.73139123E-01
  2.11726857E+00 -5.84037252E-01 -2.27342484E-02 -6.33469790E-01 -4.12182108E-01
  2.18773278E+00 -6.82049908E-01 -2.27571115E-02 -5.65431956E-01 -4.46052517E-01
  2.26680462E+00 -7.72154526E-01 -2.25054276E-02 -4.90731004E-01 -4.75028321E-01
  2.35382363E+00 -8.53244307E-01 -2.27243667E-02 -4.12227738E-01 -4.96329714E-01
  2.44841481E+00 -9.23220294E-01 -2.25539082E-02 -3.28427478E-01 -5.13851397E-01
  2.54949724E+00 -9.80098511E-01 -2.20892911E-02 -2.39972462E-01 -5.27677182E-01
  2.65814769E+00 -1.01631326E+00 -2.21101327E-02 -1.44042238E-01 -5.45290271E-01
  2.76862462E+00 -1.03791435E+00 -2.20966160E-02 -4.55491213E-02 -5.63117826E-01
  2.87986285E+00 -1.03627199E+00 -2.20580672E-02  5.68594700E-02 -5.87453625E-01
  2.98903603E+00 -1.01554736E+00 -2.20735496E-02  1.61208992E-01 -6.15726593E-01
  3.09456524E+00 -9.81247664E-01 -2.21491917E-02  2.67940621E-01 -6.41502621E-01
  3.19329430E+00 -9.32644270E-01 -2.22675194E-02  3.75793113E-01 -6.64679699E-01
  3.28492520E+00 -8.73405127E-01 -2.21640389E-02  4.83791767E-01 -6.81752099E-01
  3.37049250E+00 -8.07742192E-01 -2.22017987E-02  5.94660011E-01 -6.89390640E-01
  3.44779532E+00 -7.34800529E-01 -2.21161869E-02  7.02188279E-01 -6.88829783E-01
  3.51788536E+00 -6.57041105E-01 -2.24488383E-02  8.07733476E-01 -6.79079929E-01
  3.58085209E+00 -5.75830573E-01 -2.29691152E-02  9.09255614E-01 -6.57462559E-01
  3.63737812E+00 -4.92353925E-01 -2.25705409E-02  1.00384204E+00 -6.28490157E-01
  3.68747750E+00 -4.07357057E-01 -2.23373325E-02  1.09306353E+00 -5.87281187E-01
  3.72997483E+00 -3.20785222E-01 -2.30765473E-02  1.17185991E+00 -5.37049511E-01
  3.76734680E+00 -2.34475459E-01 -2.26398006E-02  1.24173745E+00 -4.81335800E-01
  3.79824808E+00 -1.48266576E-01 -2.26382283E-02  1.30123502E+00 -4.17664101E-01
  3.82299375E+00 -6.27749568E-02 -2.21611847E-02  1.35042876E+00 -3.47141358E-01
  3.84282571E+00  2.11986982E-02 -2.22548031E-02  1.38988704E+00 -2.76926926E-01
  3.85719448E+00  1.03400642E-01 -2.22477161E-02  1.41937878E+00 -2.03185607E-01
  3.86612944E+00  1.83509021E-01 -2.21627780E-02  1.43821183E+00 -1.29446845E-01
  3.87218033E+00  2.60812828E-01 -2.20795882E-02  1.45133644E+00 -5.82809990E-02
  3.87258073E+00  3.35237237E-01 -2.20798301E-02  1.45257030E+00  1.06696894E-02
  3.87066593E+00  4.06455800E-01 -2.21231798E-02  1.44863046E+00  7.54590833E-02
  3.86553955E+00  4.74147238E-01 -2.21255276E-02  1.43725788E+00  1.36276081E-01
  3.85795718E+00  5.38125206E-01 -2.22818120E-02  1.42040183E+00  1.91689675E-01
  3.84846902E+00  5.98332978E-01 -2.22797732E-02  1.39873900E+00  2.42655739E-01
  3.83777106E+00  6.54520960E-01 -2.22503153E-02  1.37421567E+00  2.88298510E-01
  3.82541620E+00  7.06695377E-01 -2.20975326E-02  1.34568450E+00  3.27544296E-01
  3.81353307E+00  7.54825638E-01 -2.20805260E-02  1.31748928E+00  3.66200203E-01
  3.80291226E+00  7.51790316E-01 -3.71651278E-02  1.32034848E+00  3.71699559E-01
  3.78766163E+00  7.98537833E-01 -3.80726627E-02  1.28684274E+00  4.04525386E-01
  3.77060719E+00  8.49242583E-01 -3.79987020E-02  1.24803553E+00  4.40229948E-01
  3.75143729E+00  9.02558863E-01 -3.71825149E-02  1.20414522E+00  4.75669128E-01
  3.72690570E+00  9.57659784E-01 -3.82609287E-02  1.15138233E+00  5.09523412E-01
  3.70049286E+00  1.01581705E+00 -3.72726327E-02  1.09344019E+00  5.45487224E-01
  3.66884269E+00  1.07501965E+00 -3.75181450E-02  1.02979572E+00  5.73704528E-01
  3.63269336E+00  1.13542814E+00 -3.72422856E-02  9.57758535E-01  6.06136651E-01
  3.59179545E+00  1.19633072E+00 -3.76517919E-02  8.83536086E-01  6.29304436E-01
  3.54507949E+00  1.25659886E+00 -3.75228848E-02  8.01378653E-01  6.54407503E-01
  3.49276152E+00  1.31597451E+00 -3.82881910E-02  7.17541477E-01  6.72186851E-01
  3.43500798E+00  1.37389831E+00 -3.73403654E-02  6.29521389E-01  6.87340822E-01
  3.37144432E+00  1.42884162E+00 -3.72613750E-02  5.41647447E-01  6.97356867E-01
  3.30106191E+00  1.47888676E+00 -3.71919455E-02  4.51347311E-01  7.03103872E-01
  3.22333435E+00  1.52216420E+00 -3.71783043E-02  3.59688438E-01  7.06012314E-01
  3.14146439E+00  1.56012999E+00 -3.72001115E-02  2.70383200E-01  7.01851540E-01
  3.05393450E+00  1.58827792E+00 -3.71838555E-02  1.81726147E-01  6.94067264E-01
  2.96111646E+00  1.60628903E+00 -3.71552662E-02  9.39592788E-02  6.82499730E-01
  2.86517498E+00  1.61348149E+00 -3.71559371E-02  7.80644468E-03  6.67436722E-01
  2.76770595E+00  1.60865063E+00 -3.71872886E-02 -7.64696440E-02  6.49041367E-01
  2.66975430E+00  1.59008429E+00 -3.73132637E-02 -1.58924057E-01  6.27710171E-01
  2.57369282E+00  1.55851980E+00 -3.73939602E-02 -2.39783526E-01  6.04504180E-01
  2.48103821E+00  1.51373253E+00 -3.71741830E-02 -3.18896092E-01  5.79589582E-01
  2.39139018E+00  1.45787107E+00 -3.74788600E-02 -3.97690198E-01  5.50017575E-01
  2.30848513E+00  1.38934297E+00 -3.72194396E-02 -4.72076629E-01  5.21390377E-01
  2.23119410E+00  1.31138557E+00 -3.78379329E-02 -5.46051271E-01  4.86683889E-01
  2.16126587E+00  1.22426672E+00 -3.80897883E-02 -6.15445642E-01  4.49992251E-01
  2.09782229E+00  1.13053207E+00 -3.73558632E-02 -6.79585390E-01  4.09929534E-01
  2.04311094E+00  1.02993995E+00 -3.79700965E-02 -7.38233040E-01  3.64913671E-01
  1.99560829E+00  9.23967842E-01 -3.79403105E-02 -7.90648952E-01  3.14690181E-01
  1.95599951E+00  8.13513967E-01 -3.74201318E-02 -8.35964388E-01  2.60430298E-01
  1.92456843E+00  6.99614117E-01 -3.75909756E-02 -8.72798970E-01  2.03868830E-01
  1.90107586E+00  5.82856736E-01 -3.73488069E-02 -9.00571816E-01  1.44198094E-01
  1.88613355E+00  4.63984982E-01 -3.72068162E-02 -9.19091682E-01  8.24240247E-02
  1.87948746E+00  3.43859672E-01 -3.71609470E-02 -9.27332720E-01  1.92996903E-02
  1.88101483E+00  2.23164491E-01 -3.71916299E-02 -9.24702904E-01 -4.43675491E-02
  1.89083668E+00  1.02510341E-01 -3.72667952E-02 -9.11329466E-01 -1.07846789E-01
  1.90928649E+00 -1.73520871E-02 -3.73368552E-02 -8.87982030E-01 -1.70144628E-01
  1.93661735E+00 -1.35427990E-01 -3.72130344E-02 -8.55571904E-01 -2.30039814E-01
  1.97260162E+00 -2.50977830E-01 -3.72107243E-02 -8.13372297E-01 -2.86665010E-01
  2.01825364E+00 -3.62739645E-01 -3.76360070E-02 -7.64510660E-01 -3.37979656E-01
  2.07240043E+00 -4.70219503E-01 -3.84316268E-02 -7.07372851E-01 -3.84967491E-01
  2.13460717E+00 -5.72588113E-01 -3.87251055E-02 -6.43722311E-01 -4.26224947E-01
  2.20443013E+00 -6.68727197E-01 -3.82989269E-02 -5.73570739E-01 -4.61769512E-01
  2.28223893E+00 -7.57081257E-01 -3.72535746E-02 -4.96991639E-01 -4.91549166E-01
  2.36831444E+00 -8.35607076E-01 -3.78975697E-02 -4.18049388E-01 -5.14002109E-01
  2.46149159E+00 -9.02772870E-01 -3.72707703E-02 -3.32429596E-01 -5.33837535E-01
  2.55980260E+00 -9.56743178E-01 -3.72754568E-02 -2.43764767E-01 -5.48795686E-01
  2.66440406E+00 -9.92101971E-01 -3.73042418E-02 -1.48543976E-01 -5.66538214E-01
  2.77098882E+00 -1.01049124E+00 -3.71733571E-02 -5.03911158E-02 -5.86740994E-01
  2.87750942E+00 -1.00995189E+00 -3.71424778E-02  5.06694311E-02 -6.09773704E-01
  2.98380030E+00 -9.93955140E-01 -3.71500094E-02  1.55409481E-01 -6.34447174E-01
  3.08686639E+00 -9.62034645E-01 -3.72096016E-02  2.62461964E-01 -6.59079109E-01
  3.18348952E+00 -9.15077321E-01 -3.73541877E-02  3.70025636E-01 -6.81386662E-01
  3.27476754E+00 -8.58798091E-01 -3.74490910E-02  4.79806213E-01 -6.96219514E-01
  3.35937482E+00 -7.94551135E-01 -3.75248134E-02  5.90607032E-01 -7.03666474E-01
  3.43671140E+00 -7.23835989E-01 -3.74749201E-02  6.99623477E-01 -7.01223334E-01
  3.50664177E+00 -6.47559192E-01 -3.76728885E-02  8.05499742E-01 -6.91373608E-01
  3.56964391E+00 -5.67631179E-01 -3.85862894E-02  9.08676335E-01 -6.68249492E-01
  3.62645222E+00 -4.85366131E-01 -3.80809839E-02  1.00488005E+00 -6.37412132E-01
  3.67707426E+00 -4.01719106E-01 -3.71944950E-02  1.09506429E+00 -5.95488453E-01
  3.71902409E+00 -3.15712658E-01 -3.87147566E-02  1.17401868E+00 -5.44559121E-01
  3.75685258E+00 -2.30289629E-01 -3.76700132E-02  1.24520968E+00 -4.86853596E-01
  3.78792784E+00 -1.44920956E-01 -3.76241564E-02  1.30491697E+00 -4.23110357E-01
  3.81231997E+00 -5.99701878E-02 -3.76994239E-02  1.35420373E+00 -3.51696700E-01
  3.83230772E+00  2.33733851E-02 -3.73524466E-02  1.39462884E+00 -2.79947438E-01
  3.84682312E+00  1.04891342E-01 -3.73227011E-02  1.42435257E+00 -2.05664819E-01
  3.85575238E+00  1.84494197E-01 -3.72459862E-02  1.44313140E+00 -1.30993750E-01
  3.86183530E+00  2.61243768E-01 -3.71609990E-02  1.45623072E+00 -5.90257801E-02
  3.86224218E+00  3.35121829E-01 -3.71612425E-02  1.45737036E+00  1.07609076E-02
  3.86033281E+00  4.05916056E-01 -3.72048371E-02  1.45334290E+00  7.64512075E-02
  3.85514249E+00  4.73125507E-01 -3.72088945E-02  1.44173783E+00  1.38032560E-01
  3.84756399E+00  5.36672874E-01 -3.73613639E-02  1.42481493E+00  1.94264914E-01
  3.83794998E+00  5.96487058E-01 -3.73723719E-02  1.40283531E+00  2.45858308E-01
  3.82738393E+00  6.52274368E-01 -3.71896972E-02  1.37828517E+00  2.92263636E-01
  3.81471896E+00  7.04068655E-01 -3.74483956E-02  1.34871660E+00  3.32737499E-01
  3.80291226E+00  7.51790316E-01 -3.71651278E-02  1.32034848E+00  3.71699559E-01
  3.78880095E+00  7.47739863E-01 -5.72775494E-02  1.32423925E+00  3.78871240E-01
  3.77379420E+00  7.93958300E-01 -5.79324905E-02  1.29103006E+00  4.12697570E-01
  3.75660316E+00  8.44296791E-01 -5.77083938E-02  1.25186353E+00  4.48792166E-01
  3.73676828E+00  8.96574419E-01 -5.78321467E-02  1.20672988E+00  4.86925865E-01
  3.71206190E+00  9.50962953E-01 -5.88874373E-02  1.15394414E+00  5.21039863E-01
  3.68591788E+00  1.00851630E+00 -5.73877393E-02  1.09617121E+00  5.57950724E-01
  3.65327159E+00  1.06608567E+00 -5.87065385E-02  1.03097207E+00  5.88039319E-01
  3.61757472E+00  1.12573805E+00 -5.78927837E-02  9.59716116E-01  6.19965001E-01
  3.57609382E+00  1.18491840E+00 -5.86764065E-02  8.83597754E-01  6.45815238E-01
  3.53051305E+00  1.24451482E+00 -5.77080355E-02  8.02816065E-01  6.69909653E-01
  3.47826320E+00  1.30214825E+00 -5.80998585E-02  7.17138061E-01  6.89735466E-01
  3.42037549E+00  1.35783031E+00 -5.79607864E-02  6.28656258E-01  7.05375149E-01
  3.35691273E+00  1.41006023E+00 -5.76857639E-02  5.38959887E-01  7.17556076E-01
  3.28826680E+00  1.45846477E+00 -5.74589420E-02  4.49229994E-01  7.22915500E-01
  3.21222567E+00  1.49980997E+00 -5.73434030E-02  3.57164688E-01  7.25961986E-01
  3.13161091E+00  1.53430394E+00 -5.73392516E-02  2.66548097E-01  7.24013956E-01
  3.04703526E+00  1.56122039E+00 -5.72925321E-02  1.77851927E-01  7.16468405E-01
  2.95742959E+00  1.57821034E+00 -5.72600728E-02  8.95299802E-02  7.05226100E-01
  2.86490082E+00  1.58452606E+00 -5.72614022E-02  2.58096048E-03  6.90557571E-01
  2.77131123E+00  1.57930726E+00 -5.72810288E-02 -8.23849625E-02  6.72758184E-01
  2.67750328E+00  1.56061484E+00 -5.74093432E-02 -1.65314589E-01  6.52141126E-01
  2.58539451E+00  1.52935189E+00 -5.75053903E-02 -2.46499956E-01  6.29645106E-01
  2.49512778E+00  1.48780491E+00 -5.76135961E-02 -3.27442639E-01  6.02341773E-01
  2.40822664E+00  1.43422552E+00 -5.75077885E-02 -4.06933240E-01  5.73048286E-01
  2.32676864E+00  1.36905939E+00 -5.72953275E-02 -4.83674932E-01  5.41677694E-01
  2.25064438E+00  1.29384158E+00 -5.73025270E-02 -5.58073604E-01  5.06579290E-01
  2.18138185E+00  1.20933651E+00 -5.75514143E-02 -6.28489146E-01  4.67453267E-01
  2.11909254E+00  1.11747187E+00 -5.75728534E-02 -6.93437856E-01  4.26067274E-01
  2.06386049E+00  1.01953947E+00 -5.74982156E-02 -7.53286532E-01  3.79768019E-01
  2.01670921E+00  9.15450243E-01 -5.74381102E-02 -8.07832440E-01  3.26787476E-01
  1.97777645E+00  8.06587777E-01 -5.80338881E-02 -8.53861967E-01  2.71179081E-01
  1.94617155E+00  6.94415320E-01 -5.73761996E-02 -8.92087543E-01  2.11443145E-01
  1.92258278E+00  5.79300201E-01 -5.74680624E-02 -9.20151109E-01  1.49702448E-01
  1.90728117E+00  4.62035905E-01 -5.73149970E-02 -9.38619596E-01  8.55631908E-02
  1.90045146E+00  3.43402933E-01 -5.72656111E-02 -9.46866266E-01  1.99539410E-02
  1.90200430E+00  2.24167332E-01 -5.72971375E-02 -9.44292323E-01 -4.62524227E-02
  1.91204510E+00  1.05042909E-01 -5.73669024E-02 -9.30991024E-01 -1.12218814E-01
  1.93080268E+00 -1.31652138E-02 -5.73644798E-02 -9.07641972E-01 -1.76868334E-01
  1.95819054E+00 -1.29514086E-01 -5.72986220E-02 -8.74311139E-01 -2.39259858E-01
  1.99451689E+00 -2.43048864E-01 -5.75199534E-02 -8.30863801E-01 -2.97582510E-01
  2.03961144E+00 -3.52998145E-01 -5.75602082E-02 -7.80087456E-01 -3.50814335E-01
  2.09304120E+00 -4.58709142E-01 -5.76576418E-02 -7.22104686E-01 -3.99144878E-01
  2.15500961E+00 -5.58869933E-01 -5.80343457E-02 -6.56288385E-01 -4.42972302E-01
  2.22452641E+00 -6.52343065E-01 -5.75982981E-02 -5.83855695E-01 -4.81183644E-01
  2.30260775E+00 -7.36792542E-01 -5.81546902E-02 -5.07111204E-01 -5.12602674E-01
  2.38654114E+00 -8.12924990E-01 -5.77225352E-02 -4.25620502E-01 -5.37096133E-01
  2.47783721E+00 -8.76322129E-01 -5.72847460E-02 -3.38492992E-01 -5.59336722E-01
  2.57318959E+00 -9.26055374E-01 -5.74968923E-02 -2.48283532E-01 -5.76996280E-01
  2.67251300E+00 -9.60828300E-01 -5.74108959E-02 -1.54181435E-01 -5.94287014E-01
  2.77372425E+00 -9.79393742E-01 -5.72701988E-02 -5.70631243E-02 -6.13805219E-01
  2.87531181E+00 -9.79786231E-01 -5.72492296E-02  4.33717316E-02 -6.35839745E-01
  2.97745272E+00 -9.65344638E-01 -5.72522165E-02  1.47909741E-01 -6.59351082E-01
  3.07693272E+00 -9.36397247E-01 -5.72748738E-02  2.54907253E-01 -6.82676195E-01
  3.17099332E+00 -8.91794756E-01 -5.72872480E-02  3.62325622E-01 -7.03726975E-01
  3.26178804E+00 -8.39475259E-01 -5.76319466E-02  4.74435314E-01 -7.15464688E-01
  3.34514387E+00 -7.77266454E-01 -5.76228006E-02  5.85225509E-01 -7.22569519E-01
  3.42226151E+00 -7.09111296E-01 -5.80438312E-02  6.96263000E-01 -7.17877623E-01
  3.49245145E+00 -6.35303234E-01 -5.72925659E-02  8.02795019E-01 -7.07305637E-01
  3.55562386E+00 -5.57172584E-01 -5.84651448E-02  9.08118031E-01 -6.81976347E-01
  3.61243666E+00 -4.76254956E-01 -5.82631536E-02  1.00642683E+00 -6.48940533E-01
  3.66252418E+00 -3.93718802E-01 -5.79237845E-02  1.09610324E+00 -6.07636729E-01
  3.70521656E+00 -3.09211846E-01 -5.86222489E-02  1.17695146E+00 -5.53993762E-01
  3.74315773E+00 -2.24733989E-01 -5.74254750E-02  1.24892440E+00 -4.94382594E-01
  3.77431325E+00 -1.40478479E-01 -5.74839746E-02  1.30990856E+00 -4.30232033E-01
  3.79846081E+00 -5.63133407E-02 -5.79360024E-02  1.35918116E+00 -3.57508113E-01
  3.81852352E+00  2.62660402E-02 -5.73492187E-02  1.40020739E+00 -2.84085799E-01
  3.83307768E+00  1.06888561E-01 -5.73276555E-02  1.43098748E+00 -2.08871933E-01
  3.84192507E+00  1.85816426E-01 -5.73529996E-02  1.44969906E+00 -1.32994958E-01
  3.84804482E+00  2.61826788E-01 -5.72656710E-02  1.46275374E+00 -5.99859760E-02
  3.84846005E+00  3.34968651E-01 -5.72659163E-02  1.46376964E+00  1.08766411E-02
  3.84656149E+00  4.05183907E-01 -5.73097708E-02  1.45963497E+00  7.77321878E-02
  3.84128825E+00  4.71749798E-01 -5.73161975E-02  1.44772747E+00  1.40303746E-01
  3.83378711E+00  5.34726477E-01 -5.73743816E-02  1.43071379E+00  1.97593784E-01
  3.82411058E+00  5.94028139E-01 -5.72808749E-02  1.40819485E+00  2.50008842E-01
  3.81344308E+00  6.49207312E-01 -5.75287876E-02  1.38280836E+00  2.98207346E-01
  3.80065727E+00  7.00555920E-01 -5.77115314E-02  1.35276866E+00  3.39460052E-01
  3.78880095E+00  7.47739863E-01 -5.72775494E-02  1.32423925E+00  3.78871240E-01
  3.77124638E+00  7.42675528E-01 -8.24094147E-02  1.32922513E+00  3.87578061E-01
  3.75672426E+00  7.88261379E-01 -8.25406118E-02  1.29641333E+00  4.22602194E-01
  3.73891263E+00  8.37858017E-01 -8.28091753E-02  1.25532838E+00  4.60008003E-01
  3.71938232E+00  8.89326626E-01 -8.25783101E-02  1.20986309E+00  5.00274462E-01
  3.69464160E+00  9.42939456E-01 -8.34102098E-02  1.15726393E+00  5.34445624E-01
  3.66788206E+00  9.99177027E-01 -8.24593482E-02  1.09873030E+00  5.72022366E-01
  3.63514012E+00  1.05546963E+00 -8.38349541E-02  1.03261069E+00  6.04793955E-01
  3.60001238E+00  1.11423313E+00 -8.23830274E-02  9.62297070E-01  6.36096147E-01
  3.55811137E+00  1.17149821E+00 -8.33763275E-02  8.83885427E-01  6.65055829E-01
  3.51239615E+00  1.22923366E+00 -8.27557071E-02  8.02557318E-01  6.89212047E-01
  3.46094304E+00  1.28507689E+00 -8.25600866E-02  7.16809907E-01  7.11390113E-01
  3.40322341E+00  1.33810710E+00 -8.32152119E-02  6.27700353E-01  7.27374547E-01
  3.34014707E+00  1.38756429E+00 -8.24495317E-02  5.35830126E-01  7.41622171E-01
