   18   26   48    1   18     /ARGON              /ABELS-VAN MAANEN 1985   ADF11
  -5.90479  -5.90479  -5.90479  -5.90479  -5.90479  -5.90479  -5.90479  -5.90479
  -5.90479  -5.90479  -5.90479  -5.90479  -5.90479  -5.90479  -5.90479  -5.90479
  -5.90479  -5.90479
  -5.85480  -5.85480  -5.85480  -5.85480  -5.85480  -5.85480  -5.85480  -5.85480
  -5.85480  -5.85480  -5.85480  -5.85480  -5.85480  -5.85480  -5.85480  -5.85480
  -5.85480  -5.85480  -5.85480  -5.85480  -5.85480  -5.85480  -5.85480  -5.85480
  -5.85480  -5.85480
  -5.80481  -5.80481  -5.80481  -5.80481  -5.80481  -5.80481  -5.80481  -5.80481
  -5.80481  -5.80481  -5.80481  -5.80481  -5.80481  -5.80481  -5.80481  -5.80481
  -5.80481  -5.80481  -5.80481  -5.80481  -5.80481  -5.80481  -5.80481  -5.80481
  -5.80481  -5.80481
  -5.75482  -5.75482  -5.75482  -5.75482  -5.75482  -5.75482  -5.75482  -5.75482
  -5.75482  -5.75482  -5.75482  -5.75482  -5.75482  -5.75482  -5.75482  -5.75482
  -5.75482  -5.75482  -5.75482  -5.75482  -5.75482  -5.75482  -5.75482  -5.75482
  -5.75482  -5.75482
  -5.70483  -5.70483  -5.70483  -5.70483  -5.70483  -5.70483  -5.70483  -5.70483
  -5.70483  -5.70483  -5.70483  -5.70483  -5.70483  -5.70483  -5.70483  -5.70483
  -5.70483  -5.70483  -5.70483  -5.70483  -5.70483  -5.70483  -5.70483  -5.70483
  -5.70483  -5.70483
  -5.65484  -5.65484  -5.65484  -5.65484  -5.65484  -5.65484  -5.65484  -5.65484
  -5.65484  -5.65484  -5.65484  -5.65484  -5.65484  -5.65484  -5.65484  -5.65484
  -5.65484  -5.65484  -5.65484  -5.65484  -5.65484  -5.65484  -5.65484  -5.65484
  -5.65484  -5.65484
 --------------------/ IPRT= 1  / IGRD= 1  / MH=2.01/ Z1=15   / DATE= 02.07.98
  -7.97226  -7.97226  -7.97226  -7.97226  -7.97226  -7.97226  -7.97226  -7.97226
  -7.97226  -7.97226  -7.97226  -7.97226  -7.97226  -7.97226  -7.97226  -7.97226
  -7.97226  -7.97226  -7.97226  -7.97226  -7.97226  -7.97226  -7.97226  -7.97226
  -7.97226  -7.97226
  -7.92228  -7.92228  -7.92228  -7.92228  -7.92228  -7.92228  -7.92228  -7.92228
  -7.92228  -7.92228  -7.92228  -7.92228  -7.92228  -7.92228  -7.92228  -7.92228
  -7.92228  -7.92228  -7.92228  -7.92228  -7.92228  -7.92228  -7.92228  -7.92228
  -7.92228  -7.92228
  -7.87229  -7.87229  -7.87229  -7.87229  -7.87229  -7.87229  -7.87229  -7.87229
  -7.87229  -7.87229  -7.87229  -7.87229  -7.87229  -7.87229  -7.87229  -7.87229
  -7.87229  -7.87229  -7.87229  -7.87229  -7.87229  -7.87229  -7.87229  -7.87229
  -7.87229  -7.87229
  -7.82230  -7.82230  -7.82230  -7.82230  -7.82230  -7.82230  -7.82230  -7.82230
  -7.82230  -7.82230  -7.82230  -7.82230  -7.82230  -7.82230  -7.82230  -7.82230
  -7.82230  -7.82230  -7.82230  -7.82230  -7.82230  -7.82230  -7.82230  -7.82230
  -7.82230  -7.82230
  -7.77231  -7.77231  -7.77231  -7.77231  -7.77231  -7.77231  -7.77231  -7.77231
  -7.77231  -7.77231  -7.77231  -7.77231  -7.77231  -7.77231  -7.77231  -7.77231
  -7.77231  -7.77231  -7.77231  -7.77231  -7.77231  -7.77231  -7.77231  -7.77231
  -7.77231  -7.77231
  -7.72232  -7.72232  -7.72232  -7.72232  -7.72232  -7.72232  -7.72232  -7.72232
  -7.72232  -7.72232  -7.72232  -7.72232  -7.72232  -7.72232  -7.72232  -7.72232
  -7.72232  -7.72232  -7.72232  -7.72232  -7.72232  -7.72232  -7.72232  -7.72232
  -7.72232  -7.72232
  -7.67233  -7.67233  -7.67233  -7.67233  -7.67233  -7.67233  -7.67233  -7.67233
  -7.67233  -7.67233  -7.67233  -7.67233  -7.67233  -7.67233  -7.67233  -7.67233
  -7.67233  -7.67233  -7.67233  -7.67233  -7.67233  -7.67233  -7.67233  -7.67233
  -7.67233  -7.67233
  -7.62234  -7.62234  -7.62234  -7.62234  -7.62234  -7.62234  -7.62234  -7.62234
  -7.62234  -7.62234  -7.62234  -7.62234  -7.62234  -7.62234  -7.62234  -7.62234
  -7.62234  -7.62234  -7.62234  -7.62234  -7.62234  -7.62234  -7.62234  -7.62234
  -7.62234  -7.62234
  -7.57235  -7.57235  -7.57235  -7.57235  -7.57235  -7.57235  -7.57235  -7.57235
  -7.57235  -7.57235  -7.57235  -7.57235  -7.57235  -7.57235  -7.57235  -7.57235
  -7.57235  -7.57235  -7.57235  -7.57235  -7.57235  -7.57235  -7.57235  -7.57235
  -7.57235  -7.57235
  -7.52236  -7.52236  -7.52236  -7.52236  -7.52236  -7.52236  -7.52236  -7.52236
  -7.52236  -7.52236  -7.52236  -7.52236  -7.52236  -7.52236  -7.52236  -7.52236
  -7.52236  -7.52236  -7.52236  -7.52236  -7.52236  -7.52236  -7.52236  -7.52236
  -7.52236  -7.52236
  -7.47237  -7.47237  -7.47237  -7.47237  -7.47237  -7.47237  -7.47237  -7.47237
  -7.47237  -7.47237  -7.47237  -7.47237  -7.47237  -7.47237  -7.47237  -7.47237
  -7.47237  -7.47237  -7.47237  -7.47237  -7.47237  -7.47237  -7.47237  -7.47237
  -7.47237  -7.47237
  -7.42238  -7.42238  -7.42238  -7.42238  -7.42238  -7.42238  -7.42238  -7.42238
  -7.42238  -7.42238  -7.42238  -7.42238  -7.42238  -7.42238  -7.42238  -7.42238
  -7.42238  -7.42238  -7.42238  -7.42238  -7.42238  -7.42238  -7.42238  -7.42238
  -7.42238  -7.42238
  -7.37240  -7.37240  -7.37240  -7.37240  -7.37240  -7.37240  -7.37240  -7.37240
  -7.37240  -7.37240  -7.37240  -7.37240  -7.37240  -7.37240  -7.37240  -7.37240
  -7.37240  -7.37240  -7.37240  -7.37240  -7.37240  -7.37240  -7.37240  -7.37240
  -7.37240  -7.37240
  -7.32241  -7.32241  -7.32241  -7.32241  -7.32241  -7.32241  -7.32241  -7.32241
  -7.32241  -7.32241  -7.32241  -7.32241  -7.32241  -7.32241  -7.32241  -7.32241
  -7.32241  -7.32241  -7.32241  -7.32241  -7.32241  -7.32241  -7.32241  -7.32241
  -7.32241  -7.32241
  -7.27242  -7.27242  -7.27242  -7.27242  -7.27242  -7.27242  -7.27242  -7.27242
  -7.27242  -7.27242  -7.27242  -7.27242  -7.27242  -7.27242  -7.27242  -7.27242
  -7.27242  -7.27242  -7.27242  -7.27242  -7.27242  -7.27242  -7.27242  -7.27242
  -7.27242  -7.27242
  -7.22243  -7.22243  -7.22243  -7.22243  -7.22243  -7.22243  -7.22243  -7.22243
  -7.22243  -7.22243  -7.22243  -7.22243  -7.22243  -7.22243  -7.22243  -7.22243
  -7.22243  -7.22243  -7.22243  -7.22243  -7.22243  -7.22243  -7.22243  -7.22243
  -7.22243  -7.22243
  -7.17244  -7.17244  -7.17244  -7.17244  -7.17244  -7.17244  -7.17244  -7.17244
  -7.17244  -7.17244  -7.17244  -7.17244  -7.17244  -7.17244  -7.17244  -7.17244
  -7.17244  -7.17244  -7.17244  -7.17244  -7.17244  -7.17244  -7.17244  -7.17244
  -7.17244  -7.17244
  -7.12245  -7.12245  -7.12245  -7.12245  -7.12245  -7.12245  -7.12245  -7.12245
  -7.12245  -7.12245  -7.12245  -7.12245  -7.12245  -7.12245  -7.12245  -7.12245
  -7.12245  -7.12245  -7.12245  -7.12245  -7.12245  -7.12245  -7.12245  -7.12245
  -7.12245  -7.12245
  -7.07246  -7.07246  -7.07246  -7.07246  -7.07246  -7.07246  -7.07246  -7.07246
  -7.07246  -7.07246  -7.07246  -7.07246  -7.07246  -7.07246  -7.07246  -7.07246
  -7.07246  -7.07246  -7.07246  -7.07246  -7.07246  -7.07246  -7.07246  -7.07246
  -7.07246  -7.07246
  -7.02247  -7.02247  -7.02247  -7.02247  -7.02247  -7.02247  -7.02247  -7.02247
  -7.02247  -7.02247  -7.02247  -7.02247  -7.02247  -7.02247  -7.02247  -7.02247
  -7.02247  -7.02247  -7.02247  -7.02247  -7.02247  -7.02247  -7.02247  -7.02247
  -7.02247  -7.02247
  -6.97248  -6.97248  -6.97248  -6.97248  -6.97248  -6.97248  -6.97248  -6.97248
  -6.97248  -6.97248  -6.97248  -6.97248  -6.97248  -6.97248  -6.97248  -6.97248
  -6.97248  -6.97248  -6.97248  -6.97248  -6.97248  -6.97248  -6.97248  -6.97248
  -6.97248  -6.97248
  -6.92249  -6.92249  -6.92249  -6.92249  -6.92249  -6.92249  -6.92249  -6.92249
  -6.92249  -6.92249  -6.92249  -6.92249  -6.92249  -6.92249  -6.92249  -6.92249
  -6.92249  -6.92249  -6.92249  -6.92249  -6.92249  -6.92249  -6.92249  -6.92249
  -6.92249  -6.92249
  -6.87251  -6.87251  -6.87251  -6.87251  -6.87251  -6.87251  -6.87251  -6.87251
  -6.87251  -6.87251  -6.87251  -6.87251  -6.87251  -6.87251  -6.87251  -6.87251
  -6.87251  -6.87251  -6.87251  -6.87251  -6.87251  -6.87251  -6.87251  -6.87251
  -6.87251  -6.87251
  -6.82252  -6.82252  -6.82252  -6.82252  -6.82252  -6.82252  -6.82252  -6.82252
  -6.82252  -6.82252  -6.82252  -6.82252  -6.82252  -6.82252  -6.82252  -6.82252
  -6.82252  -6.82252  -6.82252  -6.82252  -6.82252  -6.82252  -6.82252  -6.82252
  -6.82252  -6.82252
  -6.77253  -6.77253  -6.77253  -6.77253  -6.77253  -6.77253  -6.77253  -6.77253
  -6.77253  -6.77253  -6.77253  -6.77253  -6.77253  -6.77253  -6.77253  -6.77253
  -6.77253  -6.77253  -6.77253  -6.77253  -6.77253  -6.77253  -6.77253  -6.77253
  -6.77253  -6.77253
  -6.72254  -6.72254  -6.72254  -6.72254  -6.72254  -6.72254  -6.72254  -6.72254
  -6.72254  -6.72254  -6.72254  -6.72254  -6.72254  -6.72254  -6.72254  -6.72254
  -6.72254  -6.72254  -6.72254  -6.72254  -6.72254  -6.72254  -6.72254  -6.72254
  -6.72254  -6.72254
  -6.67255  -6.67255  -6.67255  -6.67255  -6.67255  -6.67255  -6.67255  -6.67255
  -6.67255  -6.67255  -6.67255  -6.67255  -6.67255  -6.67255  -6.67255  -6.67255
  -6.67255  -6.67255  -6.67255  -6.67255  -6.67255  -6.67255  -6.67255  -6.67255
  -6.67255  -6.67255
  -6.62256  -6.62256  -6.62256  -6.62256  -6.62256  -6.62256  -6.62256  -6.62256
  -6.62256  -6.62256  -6.62256  -6.62256  -6.62256  -6.62256  -6.62256  -6.62256
  -6.62256  -6.62256  -6.62256  -6.62256  -6.62256  -6.62256  -6.62256  -6.62256
  -6.62256  -6.62256
  -6.57257  -6.57257  -6.57257  -6.57257  -6.57257  -6.57257  -6.57257  -6.57257
  -6.57257  -6.57257  -6.57257  -6.57257  -6.57257  -6.57257  -6.57257  -6.57257
  -6.57257  -6.57257  -6.57257  -6.57257  -6.57257  -6.57257  -6.57257  -6.57257
  -6.57257  -6.57257
  -6.52258  -6.52258  -6.52258  -6.52258  -6.52258  -6.52258  -6.52258  -6.52258
  -6.52258  -6.52258  -6.52258  -6.52258  -6.52258  -6.52258  -6.52258  -6.52258
  -6.52258  -6.52258  -6.52258  -6.52258  -6.52258  -6.52258  -6.52258  -6.52258
  -6.52258  -6.52258
  -6.47259  -6.47259  -6.47259  -6.47259  -6.47259  -6.47259  -6.47259  -6.47259
  -6.47259  -6.47259  -6.47259  -6.47259  -6.47259  -6.47259  -6.47259  -6.47259
  -6.47259  -6.47259  -6.47259  -6.47259  -6.47259  -6.47259  -6.47259  -6.47259
  -6.47259  -6.47259
  -6.42260  -6.42260  -6.42260  -6.42260  -6.42260  -6.42260  -6.42260  -6.42260
  -6.42260  -6.42260  -6.42260  -6.42260  -6.42260  -6.42260  -6.42260  -6.42260
  -6.42260  -6.42260  -6.42260  -6.42260  -6.42260  -6.42260  -6.42260  -6.42260
  -6.42260  -6.42260
  -6.37261  -6.37261  -6.37261  -6.37261  -6.37261  -6.37261  -6.37261  -6.37261
  -6.37261  -6.37261  -6.37261  -6.37261  -6.37261  -6.37261  -6.37261  -6.37261
  -6.37261  -6.37261  -6.37261  -6.37261  -6.37261  -6.37261  -6.37261  -6.37261
  -6.37261  -6.37261
  -6.32263  -6.32263  -6.32263  -6.32263  -6.32263  -6.32263  -6.32263  -6.32263
  -6.32263  -6.32263  -6.32263  -6.32263  -6.32263  -6.32263  -6.32263  -6.32263
  -6.32263  -6.32263  -6.32263  -6.32263  -6.32263  -6.32263  -6.32263  -6.32263
  -6.32263  -6.32263
  -6.27264  -6.27264  -6.27264  -6.27264  -6.27264  -6.27264  -6.27264  -6.27264
  -6.27264  -6.27264  -6.27264  -6.27264  -6.27264  -6.27264  -6.27264  -6.27264
  -6.27264  -6.27264  -6.27264  -6.27264  -6.27264  -6.27264  -6.27264  -6.27264
  -6.27264  -6.27264
  -6.22265  -6.22265  -6.22265  -6.22265  -6.22265  -6.22265  -6.22265  -6.22265
  -6.22265  -6.22265  -6.22265  -6.22265  -6.22265  -6.22265  -6.22265  -6.22265
  -6.22265  -6.22265  -6.22265  -6.22265  -6.22265  -6.22265  -6.22265  -6.22265
  -6.22265  -6.22265
  -6.17266  -6.17266  -6.17266  -6.17266  -6.17266  -6.17266  -6.17266  -6.17266
  -6.17266  -6.17266  -6.17266  -6.17266  -6.17266  -6.17266  -6.17266  -6.17266
  -6.17266  -6.17266  -6.17266  -6.17266  -6.17266  -6.17266  -6.17266  -6.17266
  -6.17266  -6.17266
  -6.12267  -6.12267  -6.12267  -6.12267  -6.12267  -6.12267  -6.12267  -6.12267
  -6.12267  -6.12267  -6.12267  -6.12267  -6.12267  -6.12267  -6.12267  -6.12267
  -6.12267  -6.12267  -6.12267  -6.12267  -6.12267  -6.12267  -6.12267  -6.12267
  -6.12267  -6.12267
  -6.07268  -6.07268  -6.07268  -6.07268  -6.07268  -6.07268  -6.07268  -6.07268
  -6.07268  -6.07268  -6.07268  -6.07268  -6.07268  -6.07268  -6.07268  -6.07268
  -6.07268  -6.07268  -6.07268  -6.07268  -6.07268  -6.07268  -6.07268  -6.07268
  -6.07268  -6.07268
  -6.02269  -6.02269  -6.02269  -6.02269  -6.02269  -6.02269  -6.02269  -6.02269
  -6.02269  -6.02269  -6.02269  -6.02269  -6.02269  -6.02269  -6.02269  -6.02269
  -6.02269  -6.02269  -6.02269  -6.02269  -6.02269  -6.02269  -6.02269  -6.02269
  -6.02269  -6.02269
  -5.97270  -5.97270  -5.97270  -5.97270  -5.97270  -5.97270  -5.97270  -5.97270
  -5.97270  -5.97270  -5.97270  -5.97270  -5.97270  -5.97270  -5.97270  -5.97270
  -5.97270  -5.97270  -5.97270  -5.97270  -5.97270  -5.97270  -5.97270  -5.97270
  -5.97270  -5.97270
  -5.92271  -5.92271  -5.92271  -5.92271  -5.92271  -5.92271  -5.92271  -5.92271
  -5.92271  -5.92271  -5.92271  -5.92271  -5.92271  -5.92271  -5.92271  -5.92271
  -5.92271  -5.92271  -5.92271  -5.92271  -5.92271  -5.92271  -5.92271  -5.92271
  -5.92271  -5.92271
  -5.87272  -5.87272  -5.87272  -5.87272  -5.87272  -5.87272  -5.87272  -5.87272
  -5.87272  -5.87272  -5.87272  -5.87272  -5.87272  -5.87272  -5.87272  -5.87272
  -5.87272  -5.87272  -5.87272  -5.87272  -5.87272  -5.87272  -5.87272  -5.87272
  -5.87272  -5.87272
  -5.82274  -5.82274  -5.82274  -5.82274  -5.82274  -5.82274  -5.82274  -5.82274
  -5.82274  -5.82274  -5.82274  -5.82274  -5.82274  -5.82274  -5.82274  -5.82274
  -5.82274  -5.82274  -5.82274  -5.82274  -5.82274  -5.82274  -5.82274  -5.82274
  -5.82274  -5.82274
  -5.77275  -5.77275  -5.77275  -5.77275  -5.77275  -5.77275  -5.77275  -5.77275
  -5.77275  -5.77275  -5.77275  -5.77275  -5.77275  -5.77275  -5.77275  -5.77275
  -5.77275  -5.77275  -5.77275  -5.77275  -5.77275  -5.77275  -5.77275  -5.77275
  -5.77275  -5.77275
  -5.72276  -5.72276  -5.72276  -5.72276  -5.72276  -5.72276  -5.72276  -5.72276
  -5.72276  -5.72276  -5.72276  -5.72276  -5.72276  -5.72276  -5.72276  -5.72276
  -5.72276  -5.72276  -5.72276  -5.72276  -5.72276  -5.72276  -5.72276  -5.72276
  -5.72276  -5.72276
  -5.67277  -5.67277  -5.67277  -5.67277  -5.67277  -5.67277  -5.67277  -5.67277
  -5.67277  -5.67277  -5.67277  -5.67277  -5.67277  -5.67277  -5.67277  -5.67277
  -5.67277  -5.67277  -5.67277  -5.67277  -5.67277  -5.67277  -5.67277  -5.67277
  -5.67277  -5.67277
  -5.62278  -5.62278  -5.62278  -5.62278  -5.62278  -5.62278  -5.62278  -5.62278
  -5.62278  -5.62278  -5.62278  -5.62278  -5.62278  -5.62278  -5.62278  -5.62278
  -5.62278  -5.62278  -5.62278  -5.62278  -5.62278  -5.62278  -5.62278  -5.62278
  -5.62278  -5.62278
 --------------------/ IPRT= 1  / IGRD= 1  / MH=2.01/ Z1=16   / DATE= 02.07.98
  -7.94227  -7.94227  -7.94227  -7.94227  -7.94227  -7.94227  -7.94227  -7.94227
  -7.94227  -7.94227  -7.94227  -7.94227  -7.94227  -7.94227  -7.94227  -7.94227
  -7.94227  -7.94227  -7.94227  -7.94227  -7.94227  -7.94227  -7.94227  -7.94227
  -7.94227  -7.94227
  -7.89228  -7.89228  -7.89228  -7.89228  -7.89228  -7.89228  -7.89228  -7.89228
  -7.89228  -7.89228  -7.89228  -7.89228  -7.89228  -7.89228  -7.89228  -7.89228
  -7.89228  -7.89228  -7.89228  -7.89228  -7.89228  -7.89228  -7.89228  -7.89228
  -7.89228  -7.89228
  -7.84230  -7.84230  -7.84230  -7.84230  -7.84230  -7.84230  -7.84230  -7.84230
  -7.84230  -7.84230  -7.84230  -7.84230  -7.84230  -7.84230  -7.84230  -7.84230
  -7.84230  -7.84230  -7.84230  -7.84230  -7.84230  -7.84230  -7.84230  -7.84230
  -7.84230  -7.84230
  -7.79231  -7.79231  -7.79231  -7.79231  -7.79231  -7.79231  -7.79231  -7.79231
  -7.79231  -7.79231  -7.79231  -7.79231  -7.79231  -7.79231  -7.79231  -7.79231
  -7.79231  -7.79231  -7.79231  -7.79231  -7.79231  -7.79231  -7.79231  -7.79231
  -7.79231  -7.79231
  -7.74232  -7.74232  -7.74232  -7.74232  -7.74232  -7.74232  -7.74232  -7.74232
  -7.74232  -7.74232  -7.74232  -7.74232  -7.74232  -7.74232  -7.74232  -7.74232
  -7.74232  -7.74232  -7.74232  -7.74232  -7.74232  -7.74232  -7.74232  -7.74232
  -7.74232  -7.74232
  -7.69233  -7.69233  -7.69233  -7.69233  -7.69233  -7.69233  -7.69233  -7.69233
  -7.69233  -7.69233  -7.69233  -7.69233  -7.69233  -7.69233  -7.69233  -7.69233
  -7.69233  -7.69233  -7.69233  -7.69233  -7.69233  -7.69233  -7.69233  -7.69233
  -7.69233  -7.69233
  -7.64234  -7.64234  -7.64234  -7.64234  -7.64234  -7.64234  -7.64234  -7.64234
  -7.64234  -7.64234  -7.64234  -7.64234  -7.64234  -7.64234  -7.64234  -7.64234
  -7.64234  -7.64234  -7.64234  -7.64234  -7.64234  -7.64234  -7.64234  -7.64234
  -7.64234  -7.64234
  -7.59235  -7.59235  -7.59235  -7.59235  -7.59235  -7.59235  -7.59235  -7.59235
  -7.59235  -7.59235  -7.59235  -7.59235  -7.59235  -7.59235  -7.59235  -7.59235
  -7.59235  -7.59235  -7.59235  -7.59235  -7.59235  -7.59235  -7.59235  -7.59235
  -7.59235  -7.59235
  -7.54236  -7.54236  -7.54236  -7.54236  -7.54236  -7.54236  -7.54236  -7.54236
  -7.54236  -7.54236  -7.54236  -7.54236  -7.54236  -7.54236  -7.54236  -7.54236
  -7.54236  -7.54236  -7.54236  -7.54236  -7.54236  -7.54236  -7.54236  -7.54236
  -7.54236  -7.54236
  -7.49237  -7.49237  -7.49237  -7.49237  -7.49237  -7.49237  -7.49237  -7.49237
  -7.49237  -7.49237  -7.49237  -7.49237  -7.49237  -7.49237  -7.49237  -7.49237
  -7.49237  -7.49237  -7.49237  -7.49237  -7.49237  -7.49237  -7.49237  -7.49237
  -7.49237  -7.49237
  -7.44238  -7.44238  -7.44238  -7.44238  -7.44238  -7.44238  -7.44238  -7.44238
  -7.44238  -7.44238  -7.44238  -7.44238  -7.44238  -7.44238  -7.44238  -7.44238
  -7.44238  -7.44238  -7.44238  -7.44238  -7.44238  -7.44238  -7.44238  -7.44238
  -7.44238  -7.44238
  -7.39239  -7.39239  -7.39239  -7.39239  -7.39239  -7.39239  -7.39239  -7.39239
  -7.39239  -7.39239  -7.39239  -7.39239  -7.39239  -7.39239  -7.39239  -7.39239
  -7.39239  -7.39239  -7.39239  -7.39239  -7.39239  -7.39239  -7.39239  -7.39239
  -7.39239  -7.39239
  -7.34241  -7.34241  -7.34241  -7.34241  -7.34241  -7.34241  -7.34241  -7.34241
  -7.34241  -7.34241  -7.34241  -7.34241  -7.34241  -7.34241  -7.34241  -7.34241
  -7.34241  -7.34241  -7.34241  -7.34241  -7.34241  -7.34241  -7.34241  -7.34241
  -7.34241  -7.34241
  -7.29242  -7.29242  -7.29242  -7.29242  -7.29242  -7.29242  -7.29242  -7.29242
  -7.29242  -7.29242  -7.29242  -7.29242  -7.29242  -7.29242  -7.29242  -7.29242
  -7.29242  -7.29242  -7.29242  -7.29242  -7.29242  -7.29242  -7.29242  -7.29242
  -7.29242  -7.29242
  -7.24243  -7.24243  -7.24243  -7.24243  -7.24243  -7.24243  -7.24243  -7.24243
  -7.24243  -7.24243  -7.24243  -7.24243  -7.24243  -7.24243  -7.24243  -7.24243
  -7.24243  -7.24243  -7.24243  -7.24243  -7.24243  -7.24243  -7.24243  -7.24243
  -7.24243  -7.24243
  -7.19244  -7.19244  -7.19244  -7.19244  -7.19244  -7.19244  -7.19244  -7.19244
  -7.19244  -7.19244  -7.19244  -7.19244  -7.19244  -7.19244  -7.19244  -7.19244
  -7.19244  -7.19244  -7.19244  -7.19244  -7.19244  -7.19244  -7.19244  -7.19244
  -7.19244  -7.19244
  -7.14245  -7.14245  -7.14245  -7.14245  -7.14245  -7.14245  -7.14245  -7.14245
  -7.14245  -7.14245  -7.14245  -7.14245  -7.14245  -7.14245  -7.14245  -7.14245
  -7.14245  -7.14245  -7.14245  -7.14245  -7.14245  -7.14245  -7.14245  -7.14245
  -7.14245  -7.14245
  -7.09246  -7.09246  -7.09246  -7.09246  -7.09246  -7.09246  -7.09246  -7.09246
  -7.09246  -7.09246  -7.09246  -7.09246  -7.09246  -7.09246  -7.09246  -7.09246
  -7.09246  -7.09246  -7.09246  -7.09246  -7.09246  -7.09246  -7.09246  -7.09246
  -7.09246  -7.09246
  -7.04247  -7.04247  -7.04247  -7.04247  -7.04247  -7.04247  -7.04247  -7.04247
  -7.04247  -7.04247  -7.04247  -7.04247  -7.04247  -7.04247  -7.04247  -7.04247
  -7.04247  -7.04247  -7.04247  -7.04247  -7.04247  -7.04247  -7.04247  -7.04247
  -7.04247  -7.04247
  -6.99248  -6.99248  -6.99248  -6.99248  -6.99248  -6.99248  -6.99248  -6.99248
  -6.99248  -6.99248  -6.99248  -6.99248  -6.99248  -6.99248  -6.99248  -6.99248
  -6.99248  -6.99248  -6.99248  -6.99248  -6.99248  -6.99248  -6.99248  -6.99248
  -6.99248  -6.99248
  -6.94249  -6.94249  -6.94249  -6.94249  -6.94249  -6.94249  -6.94249  -6.94249
  -6.94249  -6.94249  -6.94249  -6.94249  -6.94249  -6.94249  -6.94249  -6.94249
  -6.94249  -6.94249  -6.94249  -6.94249  -6.94249  -6.94249  -6.94249  -6.94249
  -6.94249  -6.94249
  -6.89250  -6.89250  -6.89250  -6.89250  -6.89250  -6.89250  -6.89250  -6.89250
  -6.89250  -6.89250  -6.89250  -6.89250  -6.89250  -6.89250  -6.89250  -6.89250
  -6.89250  -6.89250  -6.89250  -6.89250  -6.89250  -6.89250  -6.89250  -6.89250
  -6.89250  -6.89250
  -6.84251  -6.84251  -6.84251  -6.84251  -6.84251  -6.84251  -6.84251  -6.84251
  -6.84251  -6.84251  -6.84251  -6.84251  -6.84251  -6.84251  -6.84251  -6.84251
  -6.84251  -6.84251  -6.84251  -6.84251  -6.84251  -6.84251  -6.84251  -6.84251
  -6.84251  -6.84251
  -6.79253  -6.79253  -6.79253  -6.79253  -6.79253  -6.79253  -6.79253  -6.79253
  -6.79253  -6.79253  -6.79253  -6.79253  -6.79253  -6.79253  -6.79253  -6.79253
  -6.79253  -6.79253  -6.79253  -6.79253  -6.79253  -6.79253  -6.79253  -6.79253
  -6.79253  -6.79253
  -6.74254  -6.74254  -6.74254  -6.74254  -6.74254  -6.74254  -6.74254  -6.74254
  -6.74254  -6.74254  -6.74254  -6.74254  -6.74254  -6.74254  -6.74254  -6.74254
  -6.74254  -6.74254  -6.74254  -6.74254  -6.74254  -6.74254  -6.74254  -6.74254
  -6.74254  -6.74254
  -6.69255  -6.69255  -6.69255  -6.69255  -6.69255  -6.69255  -6.69255  -6.69255
  -6.69255  -6.69255  -6.69255  -6.69255  -6.69255  -6.69255  -6.69255  -6.69255
  -6.69255  -6.69255  -6.69255  -6.69255  -6.69255  -6.69255  -6.69255  -6.69255
  -6.69255  -6.69255
  -6.64256  -6.64256  -6.64256  -6.64256  -6.64256  -6.64256  -6.64256  -6.64256
  -6.64256  -6.64256  -6.64256  -6.64256  -6.64256  -6.64256  -6.64256  -6.64256
  -6.64256  -6.64256  -6.64256  -6.64256  -6.64256  -6.64256  -6.64256  -6.64256
  -6.64256  -6.64256
  -6.59257  -6.59257  -6.59257  -6.59257  -6.59257  -6.59257  -6.59257  -6.59257
  -6.59257  -6.59257  -6.59257  -6.59257  -6.59257  -6.59257  -6.59257  -6.59257
  -6.59257  -6.59257  -6.59257  -6.59257  -6.59257  -6.59257  -6.59257  -6.59257
  -6.59257  -6.59257
  -6.54258  -6.54258  -6.54258  -6.54258  -6.54258  -6.54258  -6.54258  -6.54258
  -6.54258  -6.54258  -6.54258  -6.54258  -6.54258  -6.54258  -6.54258  -6.54258
  -6.54258  -6.54258  -6.54258  -6.54258  -6.54258  -6.54258  -6.54258  -6.54258
  -6.54258  -6.54258
  -6.49259  -6.49259  -6.49259  -6.49259  -6.49259  -6.49259  -6.49259  -6.49259
  -6.49259  -6.49259  -6.49259  -6.49259  -6.49259  -6.49259  -6.49259  -6.49259
  -6.49259  -6.49259  -6.49259  -6.49259  -6.49259  -6.49259  -6.49259  -6.49259
  -6.49259  -6.49259
  -6.44260  -6.44260  -6.44260  -6.44260  -6.44260  -6.44260  -6.44260  -6.44260
  -6.44260  -6.44260  -6.44260  -6.44260  -6.44260  -6.44260  -6.44260  -6.44260
  -6.44260  -6.44260  -6.44260  -6.44260  -6.44260  -6.44260  -6.44260  -6.44260
  -6.44260  -6.44260
  -6.39261  -6.39261  -6.39261  -6.39261  -6.39261  -6.39261  -6.39261  -6.39261
  -6.39261  -6.39261  -6.39261  -6.39261  -6.39261  -6.39261  -6.39261  -6.39261
  -6.39261  -6.39261  -6.39261  -6.39261  -6.39261  -6.39261  -6.39261  -6.39261
  -6.39261  -6.39261
  -6.34262  -6.34262  -6.34262  -6.34262  -6.34262  -6.34262  -6.34262  -6.34262
  -6.34262  -6.34262  -6.34262  -6.34262  -6.34262  -6.34262  -6.34262  -6.34262
  -6.34262  -6.34262  -6.34262  -6.34262  -6.34262  -6.34262  -6.34262  -6.34262
